Country,p1,p2,p3,mu1,mu2,mu3,sig1,sig2,sig3
AGO_E,0.402422392440376,0.4461221411234669,0.15145546643615715,0.008200527532719312,-0.0020304773892728546,-0.015806272924505035,0.001664357528157266,0.006789742860976494,0.006789742860976494
BRA_E,0.3973450181516216,0.4310129222376303,0.17164205961074808,0.000768795051024455,0.004766033316504915,-0.013748066911054195,0.0023789141561115384,0.002820918336972515,0.002820918336972515
CZE_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
FRA_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
IRL_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
LUX_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
NZL_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
ROU_E,0.4151201116322079,0.45766788370855455,0.12721200465923754,0.01644967083946544,-0.009688467219540038,-0.018821030171079663,1.0000302880182274e-08,0.0019196849588753269,0.0019196849588753269
TUN_E,0.3951170991028134,0.4389481287690393,0.16593477212814722,0.003427537588676045,0.00266299482997569,-0.015206786323884676,0.00044108037879196426,0.0006956909821563832,0.0006956909821563832
ARG_E,0.3890514038565105,0.43372368112597787,0.1772249150175116,0.01110633093154688,-0.004199704568757267,-0.014102014804673168,0.0012007411365709052,0.003518520900530684,0.003518520900530684
CAN_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
DEU_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
GBR_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
IRN_E,0.38867258354059864,0.4222020288933688,0.1891253875660326,0.00839423102378116,-0.005287547793762185,-0.005444558527480458,0.002651936416059724,1.0394822834389825e-08,1.0394822834389825e-08
MEX_E,0.39741740777415746,0.4431333214112987,0.15944927081454385,0.014128397211758143,-0.0059610459916451175,-0.0186479099694742,1.1485965065238702e-08,0.001210263425737724,0.001210263425737724
PER_E,0.39639261270460113,0.4386692033957906,0.16493818389960824,0.002649736887938256,0.0033531307921395425,-0.01529482136668426,0.004237353020929285,0.002213030194663177,0.002213030194663177
SAU_E,0.4161361655728559,0.45645470497369545,0.12740912945344873,0.013528010373992755,-0.007590470625580523,-0.016995843823951803,0.00030227105125154327,0.0005830783856530398,0.0005830783856530398
TUR_E,0.40135353310554794,0.4360885795034378,0.1625578873910143,0.004979407022203105,0.0021424096456975484,-0.018042587928100734,0.002815906710641322,0.002809381542703304,0.002809381542703304
AUS_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
CHE_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
DNK_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
GRC_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
ISL_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
MLT_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
PHL_E,0.4031278534281336,0.44592165425774793,0.1509504923141185,0.011404598893685154,-0.004817635359542668,-0.016226645200525906,1.0000147450989866e-08,0.0019454231264287654,0.0019454231264287654
SGP_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
TWN_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
AUT_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
CHL_E,0.4000904545846757,0.4383663112607355,0.16154323415458882,0.00472238141840901,0.0028868309431081493,-0.019528519348413317,0.0011133458095660205,0.00076504328233983,0.00076504328233983
EGY_E,0.40252263426408663,0.44386911062824186,0.1536082551076715,0.00825902018415225,-0.0017252104323898453,-0.016659594481090178,0.0024062483931951884,0.005373664159718847,0.005373664159718847
HKG_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
ISR_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
MYS_E,0.4026922308430725,0.443637729490818,0.15367003966610948,0.009727989730328922,-0.0033201760194819124,-0.015909677099750035,0.0037255542284409986,0.0015959193236239502,0.0015959193236239502
POL_E,0.4054884712025483,0.4489721677307632,0.14553936106668852,0.009632475436441456,-0.0035912321621917767,-0.015756077844559378,0.002736514345041748,0.002549395774137693,0.002549395774137693
SVK_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
URY_E,0.41559678044358495,0.42117179431264956,0.16323142524376544,0.006862830602056455,-0.0007072528054565519,-0.015657117740534913,0.0017058803508992223,0.0013068166076152827,0.0013068166076152827
BEL_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
CHN_E,0.22105958789161917,0.2978617854609159,0.4810786266474649,0.01807988991328946,-6.186287659363546e-05,-0.008263238491576971,0.003402822132189273,0.020888082724769344,0.020888082724769344
ESP_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
HUN_E,0.39803851450070854,0.43973417587661867,0.16222730962267273,0.004204813707958589,0.001905033813739607,-0.015477510084916955,0.0008562648178824499,1.000009793277466e-08,1.000009793277466e-08
ITA_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
NAM_E,0.3964948615506251,0.44041785568128344,0.16308728276809148,-0.00041300934018731635,0.006060287856064962,-0.015366409474776507,0.0006197639826654713,0.0018245145972493517,0.0018245145972493517
PRT_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
SVN_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
USA_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
BGR_E,0.4028194562610222,0.44851977637462326,0.14866076736435452,0.011565160228165287,-0.00497205451707439,-0.016336838398993515,1.1023756497868425e-08,0.0016565860048726715,0.0016565860048726715
COL_E,0.3954725043748666,0.4372650135469333,0.16726248207820005,0.003382122278935389,0.0026068960513990157,-0.014812515231721014,0.003231373557321844,0.0010773087374064318,0.0010773087374064318
EST_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
IDN_E,0.3982743018190636,0.4420741812153936,0.1596515169655428,0.007228140408807276,-0.0011503727383951872,-0.014846241391259974,0.00033676109184318354,0.004614550180758473,0.004614550180758473
JPN_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
NLD_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
PRY_E,0.4149748428979661,0.451948429170874,0.13307672793115988,0.014762926243604974,-0.008275372629185216,-0.017934333764743432,0.002181697376945608,0.0023572633511298336,0.0023572633511298336
SWE_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
ZAF_E,0.3921429653697279,0.4325820656385345,0.17527496899173756,0.004006382877710236,0.0023843014543796443,-0.014849364657261657,1.1201878955865525e-08,0.002260195575971023,0.002260195575971023
BOL_E,0.39880424485995747,0.4386211681596768,0.16257458698036575,0.007056446990936717,-0.0005995325550660514,-0.01569265396111772,0.0020177937180747177,0.0013220657357291827,0.0013220657357291827
CYP_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
FIN_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
IND_E,0.43786348433451255,0.45362872407327287,0.10850779159221458,0.015943665740739917,-0.0077318172786995255,-0.03201621914241733,0.004475269725513081,0.0029633744347607634,0.0029633744347607634
KOR_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
NOR_E,0.398920029759684,0.4410999235928944,0.1599800466474216,0.007969620391030089,-0.0015754753742715402,-0.015526686753865747,0.001150120976042108,0.0018114971684177615,0.0018114971684177615
QAT_E,0.40198733493004457,0.4452916467357436,0.1527210183342118,0.010272358884530288,-0.00385792448524086,-0.015787703568752465,0.0013015477472730433,0.0009855259919147705,0.0009855259919147705
THA_E,0.4112342557777222,0.4345598351826688,0.15420590903960907,0.00374767658080917,0.0019821479005657943,-0.015581691189181459,0.0008769359982566615,0.008486579471631705,0.008486579471631705
AGO_R,0.424475466456991,0.4506060132901224,0.12491852025288663,0.0005306428428610466,0.0011483229433846968,-0.005932166262564834,0.0007690981315006307,1.0000000529329572e-08,1.0000000529329572e-08
BRA_R,0.4613702921979613,0.5035534153733344,0.03507629242870425,0.023517296397156228,-0.02062746445213876,-0.013222282573219323,0.0002278004494792783,1.0000008469469485e-08,1.0000008469469485e-08
CZE_R,0.440888057798666,0.4348881195128951,0.1242238226884389,0.0019834030097697097,-0.00029416809078466514,-0.00599722690870526,0.0020503210253923596,1.3966207737449122e-08,1.3966207737449122e-08
FRA_R,0.4423279090882676,0.4390824467229533,0.11858964418877904,-0.004343622330765911,0.005979708740329427,-0.005940575361090277,0.0013856862741850034,1.1049849537434498e-08,1.1049849537434498e-08
IRL_R,0.4430678621181656,0.4339864551213302,0.12294568276050422,0.0011338188332058127,0.0005690113232582665,-0.006073143733851405,1.0151157941846702e-08,0.00421430501511286,0.00421430501511286
LUX_R,0.348694530886542,0.529318226565746,0.12198724254771198,-0.0031900501855114008,0.0034938760248335978,-0.006048666993290889,0.00246853284017849,1.0000004941240962e-08,1.0000004941240962e-08
NZL_R,0.4469886683847453,0.5330984891834748,0.01991284243177982,0.026429361356589062,-0.021499946335936812,-0.017695143788462105,0.0004869511804374119,0.0012145898602987624,0.0012145898602987624
ROU_R,0.4506275700896427,0.4472902856568115,0.10208214425354578,0.010630670618059257,-0.009092118712451726,-0.007087772693941801,0.0008066847769075448,0.0015799267385574187,0.0015799267385574187
TUN_R,0.4304543287057816,0.46013390587788183,0.10941176541633657,0.008984216991337982,-0.00684555573014053,-0.0065434354173107955,0.001858225978212551,0.0023263496443308726,0.0023263496443308726
ARG_R,0.4349438636374807,0.4538277445350991,0.11122839182742017,0.008664372245877374,-0.006775326329638159,-0.006267914138777856,0.000769907755144518,0.0008172957471693967,0.0008172957471693967
CAN_R,0.44155272275636925,0.47394097637436083,0.08450630086926991,0.014291447953603341,-0.011978801410100812,-0.0074873284556233296,0.0042131598110169656,1.0003511721964868e-08,1.0003511721964868e-08
DEU_R,0.4792584113635704,0.4923959885226075,0.028345600113822034,0.024047431228038072,-0.022595448493483467,-0.014143531416312874,0.0013402569889003244,1e-08,1e-08
GBR_R,0.4399063853108814,0.46505852749735244,0.09503508719176623,0.012299195156953664,-0.010152208525855272,-0.007231181289533159,0.0025892119558531324,0.0032880780993997756,0.0032880780993997756
IRN_R,0.42615383487553427,0.454492445658765,0.11935371946570072,0.003079513400822487,-0.0015748837418347924,-0.004994255885854627,0.0012637580902057752,0.006309718349612989,0.006309718349612989
MEX_R,0.44757024594117484,0.42892375724911863,0.12350599680970653,-0.0016378839468489674,0.003601322351394493,-0.006570605661737057,8.777448216595154e-05,1.0855800141634752e-08,1.0855800141634752e-08
PER_R,0.434442170170201,0.45018125086293065,0.11537657896686837,0.00643004929844733,-0.004570004193611547,-0.006374419879936568,0.004730997220134014,1.2450907336855947e-08,1.2450907336855947e-08
SAU_R,0.41688006564558366,0.46443825637898783,0.1186816779754285,0.0067717009860837766,-0.003858402684595349,-0.008691000793943571,0.001387353740677535,0.002498982380892521,0.002498982380892521
TUR_R,0.4508320821128622,0.42566339891861676,0.1235045189685211,0.0004747230968175387,0.001415015839986235,-0.006615909453102713,1.001874689774629e-08,0.0015715410794895337,0.0015715410794895337
AUS_R,0.42882968824289447,0.46707364009559116,0.10409667166151437,0.010677352216338226,-0.008366088925973108,-0.006432306973484762,0.0023017519699033997,1.011443868881552e-08,1.011443868881552e-08
CHE_R,0.43578754184441254,0.48347414993159366,0.08073830822399386,0.015493543064541647,-0.012688520072744163,-0.007624711379210474,1.0780685771538742e-08,1.0531319376738589e-08,1.0531319376738589e-08
DNK_R,0.44106271932211516,0.4857713803103552,0.07316590036752957,0.016690653483399744,-0.0139464193680457,-0.007990129095119921,0.0016124283048213567,0.0015624660337397055,0.0015624660337397055
GRC_R,0.42917765076069264,0.44775916070295657,0.12306318853635079,-0.0018512894664426995,0.0033202190929292018,-0.005629818193546358,0.0013751002665041416,1.0103389373581318e-08,1.0103389373581318e-08
ISL_R,0.4413592695896995,0.4409181249127655,0.117722605497535,-0.003410215934262525,0.005082007488910885,-0.006228177021953454,0.0027363749906820366,0.004391089358119676,0.004391089358119676
MLT_R,0.4655875328388362,0.4436875586676884,0.09072490849347536,-0.010873584418164675,0.012919107860158674,-0.007362127840865379,1.0002268202032244e-08,0.00451004244359756,0.00451004244359756
PHL_R,0.4429055673314785,0.43409005659615413,0.12300437607236736,0.00036471976681639744,0.00139746255473775,-0.00627658821971045,0.0026075904695276333,0.0023471419899102315,0.0023471419899102315
SGP_R,0.45113706741268605,0.44617356365972544,0.10268936892758851,0.01023940752302561,-0.008792144779186129,-0.006805377404314984,0.003395815715696196,0.0009513578893523039,0.0009513578893523039
TWN_R,0.5042544297794044,0.4907374221118777,0.005008148108717858,0.017676163500489957,-0.018340326086737777,0.017315556544635485,0.0067453549888979464,0.029164949477681508,0.029164949477681508
AUT_R,0.44016879460685315,0.4670674016530442,0.09276380374010262,0.01229542403817657,-0.010143952431030574,-0.007267164580800118,0.005674546441502264,0.0017051106899262749,0.0017051106899262749
CHL_R,0.4232095362809303,0.4594230491875516,0.11736741453151811,0.006342917812124971,-0.0043243335416970575,-0.005945747278425898,0.0020924292945530506,0.0017230544182854598,0.0017230544182854598
EGY_R,0.4445528930418092,0.4330203071664106,0.12242679979178017,0.0007348557970537074,0.001030542559353157,-0.00632970018087563,0.004230074303494946,0.00044648757257378604,0.00044648757257378604
HKG_R,0.43613059242601954,0.45532452091993936,0.10854488665404105,0.009385366793699147,-0.007424856609869685,-0.006549238083314946,1.1255108445295483e-08,1.1139632573919695e-08,1.1139632573919695e-08
ISR_R,0.4412871954061067,0.4352749463477957,0.12343785824609754,-0.001569447410628692,0.003303103983102731,-0.006041592467141724,0.0014633992471729186,1.0009723082337976e-08,1.0009723082337976e-08
MYS_R,0.44378082724138906,0.455201376695327,0.10101779606328387,0.01096371375349879,-0.009125725833817613,-0.00704694495493213,0.0027550814576554846,0.0013596616044459385,0.0013596616044459385
POL_R,0.4688348686856299,0.49659178709255797,0.03457334422181213,0.022391906954991422,-0.0203044658504916,-0.012078958164461263,0.0001704191884078308,0.0006306460142314089,0.0006306460142314089
SVK_R,0.44303991353600297,0.43853806920011507,0.1184220172638819,-0.0038072194500260313,0.005509451348658408,-0.0061520247502995385,0.003603569739316529,1.0966193432662442e-08,1.0966193432662442e-08
URY_R,0.4640287813068001,0.5099921339948172,0.025979084698382726,0.024263987923410585,-0.02131886743272068,-0.014914802847961301,0.0013843381751987827,0.0010937837874283624,0.0010937837874283624
BEL_R,0.43664496330707875,0.447501345854018,0.11585369083890318,0.007144526549550056,-0.005349109010344947,-0.0062443108185000415,0.0006225235769209339,1e-08,1e-08
CHN_R,0.2484488314710761,0.29989350927070024,0.45165765925822365,0.011894002292600363,-0.009089607650186519,-0.0005136369069848819,0.001212796300524606,0.016131405357035913,0.016131405357035913
ESP_R,0.45375840586230726,0.4470281626061263,0.09921343153156648,0.010161538993675105,-0.008807196879378839,-0.006804750215441514,0.0014542777790645044,0.0066897859075539705,0.0066897859075539705
HUN_R,0.44154989768196334,0.4472203984310965,0.11122970388694009,-0.006975436194778384,0.008488348917866219,-0.0064466154361769714,1.7320831642454134e-08,1.000156573758333e-08,1.000156573758333e-08
ITA_R,0.4346325742338374,0.4530561713875005,0.11231125437866218,0.00838111347561009,-0.006321334373248751,-0.006934375233864633,0.0010149828786670536,1.0134727658076368e-08,1.0134727658076368e-08
NAM_R,0.27613232242612096,0.703262823014388,0.020604854559491015,-0.037896645370890956,0.014981256490281394,-0.0035041792402555802,0.0006957378086985099,1.0633826987061513e-08,1.0633826987061513e-08
PRT_R,0.44364644697309047,0.4394819778983085,0.11687157512860102,-0.004829103593835926,0.0065534137428788,-0.00632364373381957,0.000816596467824318,0.001658132650104579,0.001658132650104579
SVN_R,0.4413165856967105,0.4348983180252697,0.12378509627801981,0.0008722650094369017,0.0008286731908098375,-0.006034012333105765,0.0016700030958159205,0.002876273844277126,0.002876273844277126
USA_R,0.4249616461764308,0.46066822031484855,0.1143701335087206,0.001855244148825692,0.0014776578676395237,-0.0128489493795172,0.0009393217687842486,0.007803857043832338,0.007803857043832338
BGR_R,0.43439675193653654,0.4474295276352684,0.11817372042819507,0.006331070036206406,-0.004497124239441333,-0.006242433869592317,0.0009160017603898377,1.181464060614273e-08,1.181464060614273e-08
COL_R,0.4456772100625152,0.44876587088687414,0.10555691905061071,0.008111412775926155,-0.006538595368951014,-0.006410279981365437,0.0006142726896222896,0.007820477051572716,0.007820477051572716
EST_R,0.44214847762857556,0.43499351134465436,0.12285801102677008,0.003193947776621514,-0.0015458721229592654,-0.006055905462221796,0.001212798846841352,0.002473661707096788,0.002473661707096788
IDN_R,0.4200391242115085,0.46481380895479885,0.11514706683369269,0.007441070996485773,-0.0046194341360212676,-0.008494075202798528,0.0009674311153224681,0.0026888890157069504,0.0026888890157069504
JPN_R,0.43898534013761326,0.4452470333972758,0.11576762646511096,0.006156759474899793,-0.004444656142553597,-0.006274451520577703,1.0213654105008992e-08,0.0022381311052233187,0.0022381311052233187
NLD_R,0.4767502782311171,0.503975438050587,0.01927428371829598,0.02497537318652578,-0.022996953758880022,-0.016450454719649194,0.0034722385745371087,1.2105369951571232e-08,1.2105369951571232e-08
PRY_R,0.4324001174267525,0.46904982714820875,0.0985500554250387,0.01187071890933209,-0.009524798275694087,-0.006746954765813874,0.0017390966569595428,0.0005385905265582045,0.0005385905265582045
SWE_R,0.4328723849432126,0.555035607733899,0.012092007322888287,0.02897489267030194,-0.02207384467120707,-0.024133975752949906,0.001495511537313257,0.004023584416351391,0.004023584416351391
ZAF_R,0.42194548186012204,0.45981598624806275,0.11823853189181521,0.006255582057757189,-0.004170707493922378,-0.00610976675047097,1.1056871250817475e-08,0.0016594316096034231,0.0016594316096034231
BOL_R,0.4569498212992506,0.4359607781879707,0.10708940051277871,-0.007802683019755773,0.009796643437838726,-0.006598361847755682,1.0196094597609095e-08,1.0001678578225707e-08,1.0001678578225707e-08
CYP_R,0.4387540953992654,0.4376271722953411,0.12361873230539344,-0.0011257354935570885,0.00283741485286984,-0.00604305341446045,0.0008048093901012289,0.001952861633180547,0.001952861633180547
FIN_R,0.46502192649804625,0.4485319650536138,0.08644610844833989,-0.011968843035320934,0.013829193885005038,-0.0073880729994587405,0.0032028088523598525,1.0498474906681455e-08,1.0498474906681455e-08
IND_R,0.43062465013508605,0.45953018788884903,0.10984516197606498,-0.004272280943249702,0.0072043818174445514,-0.013389844848425814,0.0031770414698460607,0.0007748249443315153,0.0007748249443315153
KOR_R,0.42289126519244596,0.45508884384352727,0.12201989096402677,0.004377661816860375,-0.00241887214157501,-0.006157137483344158,1.2210526008315912e-08,1.2299684827953025e-08,1.2299684827953025e-08
NOR_R,0.4265364538701462,0.4509031441527633,0.1225604019770905,0.004216837026519819,-0.0023488007450613697,-0.006066379353729606,0.0009893270973673667,1.00266080119332e-08,1.00266080119332e-08
QAT_R,0.4429754832584738,0.4357280025258318,0.12129651421569432,0.003363284884891685,-0.0017210978797856595,-0.006101896728706091,0.0030949580689201414,0.0030880011731840265,0.0030880011731840265
