"cc","autocorr_coef","mean","stdev","skewness","kurtosis","mean_ar","var_ar","skewness_ar","kurtosis_ar","pop"
"AGO",0.709914837496608,-3.64080602413035e-19,0.0494410216882704,-2.33760919137757,13.843602021452,0.00148245389092162,0.00466274408203013,-1.36480726685453,6.87717104571403,31.825295
"BRA",0.715357613100769,1.52155830308135e-18,0.0281225085862953,-0.188429248254538,2.83592747957068,-0.000529279296511019,0.00153001666895787,-0.111774694291997,2.86261933773675,211.049527
"CZE",0.59759091038595,-2.06446335279946e-19,0.0220163964745582,-0.749343779211729,7.59021439681881,-0.000772654687176745,0.000700817497931641,-0.505328659571635,5.48437549608715,10.689209
"FRA",0.59512827609257,-4.92172800949301e-19,0.0110912147142145,-0.631070802754989,4.31767666843961,0.000105283839320062,0.000192278240155501,-0.452363082479421,3.70786105256584,67.351247
"IRL",0.683518870283609,1.38167583661403e-18,0.0311508521284702,1.2890447764296,8.79208923561035,-0.0010967947260087,0.00171906835628477,0.685685436735149,5.00348562269342,4.882495
"LUX",0.558093318613078,1.39990140147062e-19,0.0254900655634122,0.223152781876404,2.95705881468761,0.000815296695856868,0.00092067627497101,0.148523072529883,3.02364408630139,0.615729
"NZL",0.527112363676071,8.52391507382481e-19,0.0219733443033186,-0.237417245967711,3.06549144587857,-0.00047068264417232,0.000656026999745004,-0.1622790124243,3.07551285710504,4.783063
"ROU",0.748190908830183,1.44775158474518e-18,0.0345881878184336,-0.431067375884895,3.64224207765724,0.000176729066942484,0.00267754766194883,-0.194559370033164,3.21667491526746,19.364557
"TUN",0.554522439710811,-8.35720032636734e-19,0.0324807272248146,0.584715120072918,6.84321806187815,0.00024757466713949,0.00143015582764131,0.457709472405745,5.30000461171977,11.694719
"ARG",0.539433584414308,2.94365483906817e-19,0.0410165495164236,-1.02711585508577,4.63728520917125,-0.000759013966123187,0.00241176337139936,-0.76477853574333,4.0668713240405,44.780677
"CAN",0.596099458553797,9.39560529373859e-20,0.015349723735092,-1.06603989830162,4.58823167723065,-0.000135248475366156,0.000352225978756724,-0.735066219646602,3.97987433461112,37.411047
"DEU",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000111632363420726,0.000301128049958692,-0.504157860105855,3.80405302487786,83.517045
"GBR",0.596190614962838,-1.44914416433642e-19,0.0173871703388618,0.093607522248281,3.46735388735629,-0.000390775654178106,0.000452387208524692,0.0239215653954792,3.26937139361551,67.530172
"IRN",0.507857599547469,-2.85935352608042e-18,0.0888955960649623,-1.50123119452529,9.21738119470692,-0.00244423314857309,0.0103473856149924,-1.07990769833177,6.67618197116024,82.913906
"MEX",0.571824739844893,6.47018319777234e-19,0.0263460641515131,-0.474134373302009,4.425820014112,0.000365437150248217,0.00101147737606369,-0.327644727330265,3.70466688742836,127.575529
"PER",0.666354565782673,5.90626024576982e-20,0.0384754998589699,-0.064099708077804,4.69982495215595,7.85762103364267e-05,0.0025447817715893,-0.0732505246194874,3.58254995371143,32.510453
"SAU",0.61391132124483,9.91459243006474e-20,0.0617783916945429,-0.423308287555807,2.96547862840017,-8.16749746135098e-05,0.00601125871668873,-0.253746167322304,2.95978708526793,34.268528
"TUR",0.470178586222602,-3.15785367928908e-19,0.031817669708992,-0.660099216088776,3.62146429359199,0.000251470275635456,0.00125131284713684,-0.523614604745919,3.45112585128913,83.429615
"AUS",0.549203746590994,-2.40499931057696e-18,0.0131636832465534,-1.02522087695905,4.68450830894415,-0.000258170289823971,0.000238140426598429,-0.735690022056402,4.03689682979915,25.203198
"CHE",0.596225218816832,8.73499137733339e-19,0.0166458839650432,-0.765299699629638,5.03230162246871,0.000170745625432586,0.000432331984075778,-0.525989928783544,3.89800978892722,8.591365
"DNK",0.509504770162351,1.48625569261867e-19,0.0161635238321929,-0.370147387712425,3.53541672074227,-0.000519224175404785,0.00035040035303166,-0.277167367538881,3.37834414416784,5.771876
"GRC",0.676404136763286,1.84420607353208e-18,0.0281279272778922,-0.770136654589239,4.3598858852184,0.00184654407909656,0.00139989750395649,-0.492721638322444,3.56652612666026,10.473455
"ISL",0.684905896368948,-2.5429723637903e-18,0.0319779867840473,-0.43984885016081,3.33506317992007,-0.000192900266686828,0.00196335707891327,-0.209751915998159,2.98559587108241,0.339031
"MLT",0.794522122264383,6.48913376540583e-20,0.0277802220087991,-0.118651408734004,2.56956363105642,0.0022750680137763,0.00206566512546782,-0.0330841609385478,2.89905683243931,0.440372
"PHL",0.704583412709366,-9.65560133907377e-19,0.0223338448084351,-1.7174792748739,8.02141367678102,-0.00116603887776349,0.000961983064825703,-0.961163878208718,4.75679787665166,108.116615
"SGP",0.634310295437604,1.09933391361103e-18,0.031214760405006,-1.10091603151953,3.99279097610468,0.000544479597728328,0.00151449580686405,-0.724872294087554,3.63073169328992,5.804337
"TWN",0.478429470905703,-6.21492479434554e-19,0.0212159668889676,-0.289468566195663,3.0134078544548,-0.000423504652343039,0.000562701816800931,-0.224821857352385,3.0463838321878,23.596027
"AUT",0.47072848264521,2.36415509473054e-19,0.0130735606154684,-0.0279736698176532,2.38660704869599,9.26980520978266e-05,0.000214998370216422,0.00124984951377572,2.63766056559597,8.955102
"CHL",0.668966714928373,-2.15439241011473e-18,0.0402567753614468,-1.0282219643594,6.14638819915129,0.00169398788970091,0.00284548905127547,-0.567066821250791,4.07752298564456,18.952038
"EGY",0.547073169659655,-6.50521303491303e-19,0.0283593931918592,1.24245329178786,6.2382545119655,0.000261348118265545,0.00110877031561348,0.849084642555542,4.64334004152945,100.388073
"HKG",0.494710241324765,-3.71431125616326e-18,0.0308880525332473,-0.385514119220988,2.82198227689078,7.13747578432916e-05,0.00120852980725751,-0.273103456400029,2.96482883149651,7.436154
"ISR",0.586500415021898,4.41440552180489e-19,0.0242740042717616,-0.705002640778993,3.99553767191121,0.00123319038747737,0.000885906951851392,-0.539883491390527,3.75720394319568,8.519377
"MYS",0.527630239961886,9.7764829901904e-19,0.0285251831890516,-0.572654794896584,4.35533947678595,0.000173242798166817,0.00109646368194574,-0.407564104979795,3.92979203676345,31.949777
"POL",0.757612280513358,3.61496434099378e-19,0.0331873987902816,-1.33296000609793,5.10982407857348,-0.000296368594683107,0.00251297804050178,-0.684385762536947,3.6901680666912,37.887768
"SVK",0.626657646732645,1.94559161037123e-19,0.0293595608696364,-0.987861680971677,8.18500389047567,0.00047579145580336,0.00138210719499683,-0.519790297986206,5.2810036347549,5.457013
"URY",0.638267418562249,-8.46458687629043e-20,0.029234441682001,-0.281701056070892,3.0707272613683,-0.00139502445661273,0.0014838014926493,-0.184055668009904,3.01543077164572,3.461734
"BEL",0.515924228216879,1.34592099669645e-19,0.0128179029745571,0.00223912101356506,2.59030515173762,-0.000279426234754898,0.000216961701454419,0.0160154444234317,2.86968341161889,11.539328
"CHN",0.577613722801309,-4.82039272037107e-18,0.040999369633492,-1.91170504563895,10.0600628608771,0.000438190006902215,0.00247999024064135,-1.4075203355163,7.15974873055036,1433.783686
"ESP",0.791508659902264,6.51568430026733e-19,0.0174549297378444,-0.250998552424399,2.35819479737022,0.000151417726953553,0.000826147821908287,-0.139820280696511,2.89993838252384,46.736776
"HUN",0.739262803695178,3.45359738629652e-19,0.0228508935132972,-1.59397489005291,7.356212771453,0.000370310158246644,0.00114671150408616,-0.915751124734555,4.53821822078255,9.684679
"ITA",0.490367910894995,6.14005569570263e-19,0.017182626389641,0.256683644788746,4.30851784120365,-0.000232162496926705,0.000371675181756455,0.22264240294454,3.96728141057073,60.550075
"NAM",0.577537588189781,-1.49261561796839e-18,0.0242064159843601,0.181379582351885,2.91792081508797,-9.98550802695046e-05,0.000843566305256734,0.142287142868667,2.97753656896221,2.49453
"PRT",0.657905233953183,-2.31839378084286e-19,0.0232079519535007,-0.411762608451557,4.43225382702387,0.000957688901955219,0.000933925346352246,-0.206703273609059,3.58692339684451,10.226187
"SVN",0.652242357381353,1.37764884099191e-19,0.0216626597274476,-1.05903791871401,6.66727139150385,0.000808537752196495,0.000762403730937364,-0.723782663844565,4.91834640445432,2.078654
"USA",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,4.01937869695281e-05,0.000361284832033353,-0.532144991567754,3.35612380043287,329.064917
"BGR",0.680825050471453,-4.23688751514727e-19,0.0362139495826858,-0.279359211613826,5.49288737137663,0.00066353787765907,0.00234224834151188,-0.179931295285935,3.9525403889032,7.000119
"COL",0.648213990218743,4.63316254780129e-19,0.0158124531384755,-0.455118007165042,3.53027688732434,-0.000229325370181164,0.000406287042303035,-0.275274682123623,3.32915927841155,50.339443
"EST",0.670571143611776,9.30300592916587e-21,0.0403450131848265,-1.82431547595924,10.0179136571884,0.000242015395015818,0.00284313792057486,-1.02971510869466,5.58577303616625,1.325648
"IDN",0.55756311432415,2.18358274469109e-18,0.0260680110840959,-1.18733171237113,9.1112058903275,-0.000129639224097473,0.000973607385010683,-0.798067294046906,6.01199074634897,270.625568
"JPN",0.590724102985577,1.27966579243241e-18,0.0169560107824459,-0.560350122479171,3.91236815125298,-0.000202904679662364,0.000430169493432368,-0.354990991110952,3.49054549810628,126.860301
"NLD",0.603138603418216,-3.57390926419121e-19,0.0140389484916693,-0.155568567700944,2.24757362413987,-0.000252337781179608,0.000293824491212629,-0.0710995129024935,2.65987379545748,17.09713
"PRY",0.663168888575078,3.34879500468709e-18,0.0298976879460634,0.182696615841151,2.93543894052934,0.00143867072424233,0.00151357701518753,0.11563487333816,2.9944150639902,7.044636
"SWE",0.541045673140518,-3.8874505331783e-19,0.0157893499273866,-0.964974658261797,4.71521360856717,0.000368059851257331,0.000354968908359011,-0.709981142729096,3.98682319680842,10.036379
"ZAF",0.65667693195449,-1.28921285870231e-18,0.0165504445038623,0.132605360950403,2.71504163408293,8.61125577437818e-05,0.000453228475929922,0.0998550733111847,2.93075104586709,58.55827
"BOL",0.590012084389245,-3.8613217202291e-19,0.0259136143019588,-1.34952296701991,10.9262218147028,1.17374158927702e-05,0.00101939757018253,-0.825901590110813,6.68641239037656,11.5131
"CYP",0.438295067466474,6.83397667037275e-19,0.0449088992505788,-2.62035464687747,12.7567551078805,6.88042671438282e-05,0.00240048622715285,-2.18431326176534,10.2650193876701,0.868495
"FIN",0.648003590759223,9.44197675847811e-19,0.0239213084777267,-0.488045449207291,3.4534806154291,-0.000108481752413427,0.000947911521394076,-0.288162598003316,3.23421535953605,5.532156
"IND",0.373358076519858,-2.94135780056714e-19,0.022406184787947,-0.195661317665358,3.91132684203815,0.00012132563067177,0.000554485794638642,-0.197432188441257,3.79013964603568,1366.417754
"KOR",0.507128193513659,1.73167989996294e-19,0.0250913637216452,-1.26347550412653,6.11688560086343,-3.11099402426792e-05,0.000807381038556688,-0.962391225287506,4.91368599023147,51.225308
"NOR",0.643606846470076,4.78702823614363e-19,0.0120762916297677,-0.0723490572315114,2.74664097515204,7.93020809214246e-05,0.000241833059830637,-0.0513781941648273,2.9178581481452,5.378857
"QAT",0.611520695192478,1.2772395455157e-18,0.0403418730400756,0.972478854959276,5.19177018681022,0.000293724831013528,0.00242463237680441,0.592943233555663,3.9456394230206,2.832067
"THA",0.524286932458761,-8.470329472543e-20,0.034972266350544,1.8108586662303,12.9710108521734,-0.000260133993119464,0.00161685645500117,1.38145116481664,8.84404823003618,69.625582
"AGO_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,6.08439327839957e-05,0.0001925989013308,-0.580128716199094,4.22317135640241,1065.887525
"BRA_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,-0.000104850767433568,0.000180860771114301,-0.555978736039822,4.19483896710191,1065.887525
"CZE_A",0.646494565632864,1.25834640384474e-19,0.00763106386288065,-2.56925625168695,17.117198131233,-7.85185265970855e-05,9.39098798778475e-05,-1.55270164981526,8.6191369999596,1055.198316
"FRA_A",0.568978485207125,-1.70131592227747e-19,0.0116210005861737,-0.816871758717483,5.00075909673545,-0.000169231980701363,0.000196464660978871,-0.563881419475778,4.12902813845201,998.536278
"IRL_A",0.567910315897179,-5.0550639162324e-19,0.0113276738118909,-0.813992472260812,5.13710730350615,0.000201252030429657,0.000186663875368772,-0.534456656581991,4.13317466011722,1061.00503
"LUX_A",0.570485339927312,-3.76911715914874e-19,0.0113474492817219,-0.816417367321103,5.12111081721449,-0.000402309231277431,0.000176719584185921,-0.57318978886802,4.01272869135239,1065.271796
"NZL_A",0.571007839301571,-4.42790062299843e-19,0.0113752934607915,-0.821010121607849,5.12552275688422,0.000713520641023145,0.000185122406169792,-0.544075553947276,4.0504308790579,1061.104462
"ROU_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,0.000132861767213555,0.000184216684986383,-0.695604979072569,4.41270377924824,1065.887525
"TUN_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,0.00040694903159962,0.000180211572350862,-0.637748756412842,4.19987962073643,1065.887525
"ARG_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,0.00036824774250019,0.000181798940720054,-0.640873140577321,4.37160319190868,1065.887525
"CAN_A",0.570238792503027,-2.78541042108324e-19,0.0113344338017541,-0.793747737200472,5.11682019316384,-0.000100475815714271,0.000185556259699926,-0.594975328066627,4.28644652567583,1028.476478
"DEU_A",0.592678282887191,6.60972828670983e-20,0.0114485486814876,-0.724949479089146,4.78648669475874,-0.000244468854248421,0.000202026419576531,-0.484696280665751,3.89144413875918,982.37048
"GBR_A",0.557658993524633,-3.39703281320869e-19,0.0112428234352136,-0.86325051391827,5.10527244531996,0.000341916983934935,0.000166943474665919,-0.559439486592822,4.07442823640868,998.357353
"IRN_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,0.000153471431224949,0.000189174094808721,-0.447817444623302,4.02865354916532,1065.887525
"MEX_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,-0.000514747486923744,0.000180924994300101,-0.606845792550493,4.10560793696141,1065.887525
"PER_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,0.000104510775010752,0.000183695181422813,-0.532910744084915,4.08397597820732,1065.887525
"SAU_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,-6.00077870576841e-05,0.000178739594022531,-0.543434584956878,4.12986460275355,1065.887525
"TUR_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,0.000113865272840969,0.000179510243366549,-0.584757086954999,4.2016779392541,1065.887525
"AUS_A",0.568000631728102,-1.61625371528626e-19,0.0114712447720962,-0.811043677023449,5.15051449134809,-0.000347839094560143,0.000194871043029455,-0.6469145725069,4.20874377295936,1040.684327
"CHE_A",0.5691784464591,-4.9611006850497e-19,0.0113809520515314,-0.797543899209968,5.04069886980485,-0.000667938529344605,0.000182493234114299,-0.596699456555352,4.0808666679324,1057.29616
"DNK_A",0.570830853036875,2.50161849252647e-21,0.0113581095333974,-0.810665590304665,5.1212165354465,2.25606235187647e-05,0.000179317327680546,-0.556819247018189,4.12711858280563,1060.115649
"GRC_A",0.567398833152182,-4.48288598211681e-19,0.0113485958623949,-0.847797263351709,5.21762325693886,-0.000187920828624423,0.000186128910352353,-0.638364125040518,4.15722021971851,1055.41407
"ISL_A",0.570350899261287,-3.98690512202752e-19,0.011351122788581,-0.814864905302564,5.12134768661219,0.000340842597948861,0.000199970795956168,-0.483727266753399,3.90963903806841,1065.548494
"MLT_A",0.570536736632093,-4.68671225785652e-19,0.0113526812693363,-0.815261563534927,5.12257939356401,-6.53959848464626e-05,0.000191439619542218,-0.586824180792473,3.98434363474076,1065.447153
"PHL_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,0.000234279087110247,0.000175530936409421,-0.500969417689943,3.97361763064866,1065.887525
"SGP_A",0.573951933337632,1.73412050337029e-19,0.0113464056844476,-0.818127497736114,5.10104814637289,0.000275792576163726,0.000187033005391162,-0.543912920045001,4.11186212615873,1060.083188
"TWN_A",0.576306058786197,-3.74970000556974e-19,0.0113374066782109,-0.823052873873548,5.11183632547229,0.000221322800362343,0.000191531637981688,-0.587609470945201,4.20455329793592,1042.291498
"AUT_A",0.571266320407773,-7.88135444438864e-20,0.0113999945492598,-0.810162012203825,5.08912801258979,-6.25151161943447e-05,0.000187190796060261,-0.587333836477726,4.15598000464302,1056.932423
"CHL_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,0.000733634440571002,0.000184154446366087,-0.489725181534649,4.01244669877811,1065.887525
"EGY_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,0.000185395536499908,0.000187428581151703,-0.578122792930452,4.20116513318339,1065.887525
"HKG_A",0.572794679595278,-5.67081379941438e-20,0.0113404686602338,-0.81977037299043,5.11978390933999,-0.000253013074674038,0.000179138258505616,-0.550137257290357,4.26499539967896,1058.451371
"ISR_A",0.571277693401363,-7.12950503002071e-19,0.0113774581381696,-0.817080340242995,5.12193113922636,-0.000112189747505719,0.000183365344548117,-0.533898526842054,4.04856255430875,1057.368148
"MYS_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,-0.000200104536835169,0.000181794364216276,-0.617166571311352,4.2715480219539,1065.887525
"POL_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,0.00034234723538005,0.000187346417799642,-0.656202791370481,4.14281988515881,1065.887525
"SVK_A",0.648198889963452,6.60685698858354e-20,0.0076433983400787,-2.56027124481008,17.0746672248549,-0.000187964486183594,9.80195545942163e-05,-1.4865639794859,8.62710955099673,1060.430512
"URY_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,8.25328081279176e-05,0.000184314287214565,-0.530950872876743,4.1313235700041,1065.887525
"BEL_A",0.571355411665864,-6.29244984375525e-19,0.0113910324356123,-0.817243908433511,5.10778273129931,-0.000315437686576042,0.000184047832824308,-0.555465975366442,4.04230531271893,1054.348197
"CHN_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,0.000441268209507392,0.000180032837960276,-0.512639118703586,4.0675418821561,1065.887525
"ESP_A",0.56102546779945,-3.47254795393e-19,0.01146000129844,-0.831693005543577,5.11925490426332,-0.000789446308311106,0.000191758918533161,-0.574313110193856,4.15403139094262,1019.150749
"HUN_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,-0.000630692464797607,0.000179628514603961,-0.601396984885698,4.20051703931331,1065.887525
"ITA_A",0.572516433828292,-8.34427948479906e-19,0.0115429605068343,-0.748900829328554,4.79137299784445,-1.20506269427203e-05,0.000189109799103961,-0.527321840713389,3.90357758276029,1005.33745
"NAM_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,0.000683730442492396,0.000172686854184632,-0.51060657280951,4.2492441856898,1065.887525
"PRT_A",0.569314560452573,-5.54598411337411e-19,0.0113456565344827,-0.823236323973552,5.11934730254596,-0.000313784349623952,0.000185111569602972,-0.562523430892986,4.05779332053885,1055.661338
"SVN_A",0.647612264160223,1.20619645162607e-19,0.00764526601568901,-2.56181716845691,17.0927193547388,0.000103626318640738,9.93319639606179e-05,-1.62103719147619,9.00511496154548,1063.808871
"USA_A",0.565212867914003,3.66923187558058e-19,0.0112852145329302,-0.632304868248018,5.27078345175135,-0.000337191527950476,0.00018807249682504,-0.423878439926957,4.12528254020157,736.822608
"BGR_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,-7.34654315299225e-05,0.000179159979579969,-0.531124762577005,4.14449415155774,1065.887525
"COL_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,-0.000316761277470839,0.000191477299672358,-0.550192667442611,3.97037076685837,1065.887525
"EST_A",0.647634998830824,-2.23351102998454e-20,0.00763967108280512,-2.55776451038103,17.0603130903036,5.71392416483842e-06,9.37661913450381e-05,-1.62895530716211,8.96491732987951,1064.561877
"IDN_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,2.57673745061373e-05,0.000178143345510485,-0.604962197558314,4.28833121291774,1065.887525
"JPN_A",0.583969975007969,1.47871853503717e-20,0.0116476127618669,-0.826553351395984,4.77068415199316,-0.000159476554418027,0.000197338198371626,-0.574938675260137,4.05422002521966,939.027224
"NLD_A",0.569306052115267,-6.37693779112121e-19,0.0114114060090151,-0.804801349084359,5.10629490935316,0.000297126650381958,0.000182320304811349,-0.562015498299914,4.25109071564448,1048.790395
"PRY_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,0.0005391944973463,0.000175436772171405,-0.576227795319692,4.36035105350794,1065.887525
"SWE_A",0.5687444278307,-2.94882317569548e-20,0.0113798072167115,-0.812567659473172,5.11119802744885,-0.00020874471646712,0.000188708085450137,-0.684448831594927,4.25851365163036,1055.851146
"ZAF_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,-0.000373278326168731,0.000185564326295459,-0.522246008912261,3.93341134675932,1065.887525
"BOL_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,-0.000696827162379969,0.000189191484966748,-0.578904447254307,4.04021907907729,1065.887525
"CYP_A",0.570392185571653,-6.10147262713067e-19,0.0113530021177537,-0.814125287075913,5.12189039392249,-0.000219806999911547,0.000196853453320256,-0.568077817158334,4.0066117005146,1065.01903
"FIN_A",0.569525879645453,-1.97958060194114e-19,0.011340069421867,-0.8202174738452,5.1155369483718,0.000246820918986969,0.000193456098509348,-0.494195421368606,4.0282616343166,1060.355369
"IND_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,-0.000429555487989145,0.000179147345445742,-0.636229181878891,4.32689108383767,1065.887525
"KOR_A",0.577600772679524,2.63800515352505e-20,0.0114327250140166,-0.843661724622694,5.17817611231643,-0.000103780359347752,0.000197805485918822,-0.671958336415983,4.37733758773733,1014.662217
"NOR_A",0.570815546036618,-5.6920614055489e-19,0.0114041955110229,-0.807304473326898,5.11237809121671,0.00051097847569224,0.000183877036352807,-0.556472200638743,4.19421161658317,1060.508668
"QAT_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,0.000157086614539632,0.0001905010227358,-0.592204383739989,4.05400209945736,1065.887525
"THA_A",0.570523920447732,-1.54407645863675e-19,0.011351704832574,-0.815382644550949,5.12212257257247,-0.000323439359078029,0.000186302174786538,-0.633394933556282,4.12591185627753,1065.887525
