"cc","autocorr_coef","mean","stdev","skewness","kurtosis","mean_ar","var_ar","skewness_ar","kurtosis_ar","pop"
"THA_R",0.534942087403261,-6.28441020900165e-19,0.00963747209895996,-0.571036303643142,4.42091616043516,0.000188670947079663,0.000122617190590688,-0.432092231154214,3.80452057423126,5266.350188
"AGO_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.00028594407173041,0.00030659094481622,-0.490746853202345,3.61318079539569,83.517045
"BRA_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000105275473278923,0.000296204643720089,-0.483721675534104,3.84288890554397,83.517045
"CZE_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.00017356572816329,0.000294912373334487,-0.520561088116213,3.91819074486059,83.517045
"FRA_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000462866336812339,0.000291279980478426,-0.460405319085723,3.76520546509634,83.517045
"IRL_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000127040231326962,0.0002849979172511,-0.483710167127612,3.88319031555816,83.517045
"LUX_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000141193741643624,0.000301661268571929,-0.517496252190673,3.85186830241887,83.517045
"NZL_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000313533764663721,0.000298940315379649,-0.516665434672152,3.87839674956245,83.517045
"ROU_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000369405359148623,0.000300570176742674,-0.507005552174787,3.77596717934302,83.517045
"TUN_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000574263779653829,0.000307846903195717,-0.5121459641279,3.7463436080809,83.517045
"ARG_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000527312316326439,0.000312897540414275,-0.495634924682007,3.90288573448078,83.517045
"CAN_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000307618673902893,0.000286773869424052,-0.497553100519969,3.79088364766732,83.517045
"DEU_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000109908557852264,0.000301280798214959,-0.465068852755709,3.71235894668103,83.517045
"GBR_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000213341291975513,0.000299678663600485,-0.499332890484081,3.84976637176393,83.517045
"IRN_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000204520768051662,0.000288902254468812,-0.453962088775376,3.83129191071354,83.517045
"MEX_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000169022242280819,0.000304507054406636,-0.478747489922623,3.75015932827996,83.517045
"PER_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-3.90943039585409e-05,0.000297706032012039,-0.48988536653943,3.71459357355283,83.517045
"SAU_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000441332353209589,0.000311618748235359,-0.453654618566564,3.65051095288282,83.517045
"TUR_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000580165272456292,0.000296741967392918,-0.433667878716021,3.64201482784421,83.517045
"AUS_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000312858358924042,0.000293870841174342,-0.519207177425427,3.78125247881751,83.517045
"CHE_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-5.12475720428176e-05,0.000298454389863441,-0.529673394266725,3.86534223128177,83.517045
"DNK_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,3.72248253340006e-06,0.000300603665414834,-0.493835388722982,3.74146007418662,83.517045
"GRC_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000203993812372743,0.000301490287534756,-0.512483122960942,3.82524405603696,83.517045
"ISL_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000708449436177313,0.000285478811584455,-0.422821696242707,3.66058825196189,83.517045
"MLT_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000162179365891588,0.000301263674891015,-0.530900695515404,3.90255136105719,83.517045
"PHL_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000122843153783895,0.000302081449799943,-0.492568484385037,3.7500852497358,83.517045
"SGP_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000305505542864813,0.000302524606031593,-0.501065824930996,3.80005470044348,83.517045
"TWN_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000133924844292996,0.000300042315107732,-0.455049314483508,3.7468404868372,83.517045
"AUT_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000405683505306153,0.000308864319664925,-0.533095275326008,3.75447155508938,83.517045
"CHL_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000146539648906724,0.000301047595450216,-0.45963634114431,3.62325226311216,83.517045
"EGY_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-7.04470706672685e-05,0.00030494498810281,-0.56638362039255,3.8432417140338,83.517045
"HKG_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000155928811037375,0.000287921337627611,-0.488557238852128,3.79571248464052,83.517045
"ISR_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-2.07145475727087e-05,0.000298095056862079,-0.509500493610308,3.75618001244109,83.517045
"MYS_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000176262823435836,0.000301036083681989,-0.495557558091908,3.83908130364323,83.517045
"POL_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000581892272937728,0.000302977691056887,-0.478881248379139,3.74091289964998,83.517045
"SVK_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000234833178377319,0.000286068517927496,-0.498497343652935,3.77175196691656,83.517045
"URY_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000377035420738912,0.00029308085054482,-0.470975900962711,3.75294462115718,83.517045
"BEL_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000395641961045124,0.000298202698705054,-0.477756082778978,3.8090299245064,83.517045
"CHN_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000152865306929897,0.000301563952167879,-0.532564719868847,3.97122437758688,83.517045
"ESP_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000346161428497682,0.000296682065898201,-0.508872005775971,3.77706515101256,83.517045
"HUN_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000175529999646166,0.000304061924398259,-0.487422952719626,3.8217162719536,83.517045
"ITA_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,2.02572952714423e-05,0.000299451300049346,-0.54009295825773,3.79940440661357,83.517045
"NAM_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.0001450063552762,0.000294990147592959,-0.554327565010872,3.93054034646865,83.517045
"PRT_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000105060631393577,0.000301855068524923,-0.509739698857173,3.8296540091294,83.517045
"SVN_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000323004866031742,0.000306423145113838,-0.515504551804709,3.80563887636292,83.517045
"USA_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000386672870634167,0.00029778965957591,-0.496301410545283,3.79719847758329,83.517045
"BGR_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000485069969314268,0.000293582342434536,-0.539191581743103,3.89726590824286,83.517045
"COL_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000234652510656249,0.000298214805322026,-0.510532491061879,3.73003984355612,83.517045
"EST_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,2.05004001793817e-05,0.00029290130871612,-0.439792318979228,3.72216754079327,83.517045
"IDN_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.00028961418194468,0.000290653214713394,-0.485763530588199,3.84191213110443,83.517045
"JPN_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,4.15420381058318e-06,0.000296727883776538,-0.52994432475835,3.82668130680888,83.517045
"NLD_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.00043062739739016,0.00030454710054471,-0.551212817398597,3.93947309219943,83.517045
"PRY_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.00033864414859494,0.000292399211041637,-0.535509478941357,3.96820008206867,83.517045
"SWE_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,7.27494110836917e-05,0.000297296179723874,-0.547640372187707,3.92762991237991,83.517045
"ZAF_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000255207622374331,0.000309118898757692,-0.498359780311944,3.70898313997962,83.517045
"BOL_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000276449095814303,0.000313422710712288,-0.57553541065652,3.85998107459475,83.517045
"CYP_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000335297076893572,0.000294150690231635,-0.489066759417671,3.75386393796279,83.517045
"FIN_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000470583700817626,0.000313082289184878,-0.523372098236647,3.78949328966257,83.517045
"IND_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,5.14179963735604e-05,0.00030181697522433,-0.559671287696817,3.88594243918549,83.517045
"KOR_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000179185179980501,0.000296721721216781,-0.463228910356244,3.73256167997071,83.517045
"NOR_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,-0.000412733892108493,0.000303326606002607,-0.506286440136779,3.82714805965617,83.517045
"QAT_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,0.000182281518885724,0.00029306697281358,-0.480043419735705,3.72664896192018,83.517045
"THA_D",0.442693292996967,-4.48424984872679e-19,0.0157630133199894,-0.627134151951185,4.07613857197817,4.57991760782173e-05,0.000284840298944248,-0.466588592364433,3.77047409470635,83.517045
"AGO_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000122277892299845,0.00036327245950967,-0.548316327777017,3.35831519485898,329.064917
"BRA_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000445351224687301,0.000368219312866291,-0.562190169992632,3.41800001936315,329.064917
"CZE_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.000380625854906464,0.000369604061790617,-0.549970069358089,3.39246364261722,329.064917
"FRA_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000948384557642935,0.00037549264512174,-0.512574106052326,3.31536574505671,329.064917
"IRL_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000624134456129129,0.000369650213364003,-0.511079597744572,3.31455002732343,329.064917
"LUX_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000329144402803871,0.000386858484591716,-0.542781158923344,3.3388102573895,329.064917
"NZL_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.00018051411540402,0.000372405973829616,-0.555373709192498,3.38725370582345,329.064917
"ROU_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.000181616540533527,0.000364438339684659,-0.557316293431352,3.49108128567147,329.064917
"TUN_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000244298944936864,0.000356993155054882,-0.46699739212743,3.26697221972771,329.064917
"ARG_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.000325624115491867,0.000367018033688142,-0.522368159782261,3.33663481718439,329.064917
"CAN_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000639198864141677,0.00037370496753661,-0.505138882298554,3.21966864955333,329.064917
"DEU_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000329917325312227,0.000373544839709834,-0.544116163047829,3.36254210747526,329.064917
"GBR_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.000965822744703592,0.000370147863137174,-0.53791927922876,3.37176441991985,329.064917
"IRN_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.000138415268670283,0.000367398854106867,-0.574251215790538,3.46631672524777,329.064917
"MEX_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.000283299313322031,0.000366596327587528,-0.560735384837205,3.53239606381775,329.064917
"PER_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.000104764474624044,0.000369333664431543,-0.520155181842647,3.37643279751668,329.064917
"SAU_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000497579404040179,0.000367712727806942,-0.544206978186258,3.39137385877651,329.064917
"TUR_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-3.21923871270665e-05,0.000370599527417123,-0.549523222935051,3.37704733143814,329.064917
"AUS_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-5.93718354984422e-05,0.000349579778775024,-0.568776985107381,3.46911918058304,329.064917
"CHE_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.00048378712725956,0.000368735091757386,-0.536561067094904,3.32804707158353,329.064917
"DNK_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000207235121623864,0.000355480660707791,-0.510167029245799,3.26967312020371,329.064917
"GRC_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000723616305411152,0.000379818841651654,-0.543244244349471,3.39241930251548,329.064917
"ISL_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-5.7960467240882e-06,0.000373882728039539,-0.539357562693042,3.45452283309969,329.064917
"MLT_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.00021581124116129,0.000354494785781844,-0.559751387333655,3.49526170501071,329.064917
"PHL_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,5.39673867101867e-05,0.000372845321872044,-0.499619044301186,3.29750335363694,329.064917
"SGP_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.00034718852500933,0.000370781911900196,-0.565945359816339,3.4403785319823,329.064917
"TWN_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000305164105702074,0.000377678414994854,-0.529937095154058,3.36491233634197,329.064917
"AUT_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-5.34391864303695e-05,0.000361933674786068,-0.487918411797839,3.19944712304979,329.064917
"CHL_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000569293207059143,0.000368396993662891,-0.578584102306103,3.49817715022699,329.064917
"EGY_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,5.89004427909882e-05,0.000361516304927086,-0.582551030169041,3.39460562912418,329.064917
"HKG_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,6.12638535915051e-06,0.000361057167318514,-0.537238425109258,3.49504091940671,329.064917
"ISR_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000120006826021064,0.000367198863198731,-0.54952334265724,3.41337042092697,329.064917
"MYS_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000558053604399792,0.000379314736444649,-0.542613922468353,3.38693818356799,329.064917
"POL_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000406252099429677,0.000363052982690595,-0.533664012505691,3.28897370447883,329.064917
"SVK_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,3.63153783847536e-05,0.00037056005279946,-0.505085877409556,3.29076932404128,329.064917
"URY_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,5.32745126093243e-05,0.000384052272044964,-0.59529374779199,3.586310787877,329.064917
"BEL_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000118196270103796,0.000355760876001377,-0.501404554340938,3.41480841973386,329.064917
"CHN_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000128319078239908,0.000367026493287652,-0.524907436916457,3.3117252183148,329.064917
"ESP_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.000529873278069954,0.000364333655430103,-0.5229732265587,3.40505262667886,329.064917
"HUN_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.000511088891546446,0.000366928322783266,-0.541950624768708,3.3805422899271,329.064917
"ITA_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.00105283989462922,0.00035718474363442,-0.519268606024341,3.47424368759655,329.064917
"NAM_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.000404931170442582,0.000369519486893742,-0.535700026965996,3.35648706411052,329.064917
"PRT_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000460012847451293,0.000362524350620301,-0.548805790259584,3.42104547267717,329.064917
"SVN_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.000161647804116484,0.000375036336345431,-0.522745552531354,3.28947311452529,329.064917
"USA_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-4.19826914250577e-05,0.000364905561101789,-0.527574102341029,3.34805660919542,329.064917
"BGR_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.000591005897016695,0.000367255878855912,-0.549429624764342,3.37803524956607,329.064917
"COL_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.000114901118517901,0.000366299817441716,-0.546285104884778,3.3405972531116,329.064917
"EST_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.000431958249486402,0.000361149022457317,-0.536681334447145,3.35266634919444,329.064917
"IDN_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.000151678929135257,0.000367591132381168,-0.484079460431707,3.25267367029368,329.064917
"JPN_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.000220310972933019,0.000364296881860256,-0.559205880397677,3.57050076588532,329.064917
"NLD_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000265733116968067,0.000370412201103766,-0.571366570676569,3.52820240501314,329.064917
"PRY_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,6.45637852104009e-05,0.000360275184396772,-0.510747742991238,3.36323736528019,329.064917
"SWE_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,1.32718867589729e-05,0.000365935567603831,-0.526720189769019,3.29857236888111,329.064917
"ZAF_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000245211188251953,0.000370654779417303,-0.51000480784049,3.29418595069878,329.064917
"BOL_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000583004823955211,0.000374520635860883,-0.525816225226803,3.28719232813086,329.064917
"CYP_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.00055277952732737,0.000360670838217241,-0.545363864657626,3.46373261074039,329.064917
"FIN_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.000106510575085653,0.000370729175557733,-0.532374599213256,3.33317831722109,329.064917
"IND_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,4.44061699304351e-06,0.00035774835677091,-0.53545956968985,3.35074471294083,329.064917
"KOR_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.00122204885045552,0.00037156433647357,-0.550754039882842,3.36938336273545,329.064917
"NOR_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,-0.000211283093494666,0.000371974000153202,-0.486601381489106,3.20101419527183,329.064917
"QAT_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,0.000915180185316838,0.000362273984067498,-0.539221609832336,3.51393145148918,329.064917
"THA_U",0.590297657263751,-5.54703393175153e-19,0.0157276479885201,-0.788604059315003,3.65908193009718,5.60340719338163e-05,0.000376398388186068,-0.495305513075741,3.29384746432963,329.064917
